type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,111967,"[0.967019,-0.009101,0.017703,0.253926]","[0.009578,-0.003223,0.049001]","[-0.158017,-0.079009,9.818622]",not_valid,not_valid
StateB,113758,"[0.967014,-0.009113,0.017711,0.253944]","[-0.023430,0.002196,0.020250]","[-0.502782,-0.064643,9.753978]",not_valid,not_valid
StateB,115792,"[0.967005,-0.009115,0.017717,0.253977]","[-0.003139,0.020249,0.043182]","[-0.301669,-0.093374,9.768343]",not_valid,not_valid
StateB,117718,"[0.967002,-0.009110,0.017717,0.253989]","[0.005297,-0.010667,0.019106]","[-0.258574,-0.136469,9.639056]",not_valid,not_valid
StateB,119740,"[0.966987,-0.009102,0.017708,0.254048]","[0.004243,-0.006404,0.024496]","[-0.251391,-0.071826,9.832987]",not_valid,not_valid
StateB,121610,"[0.966977,-0.009109,0.017708,0.254083]","[0.000042,0.014914,0.015396]","[-0.380678,-0.086191,9.919178]",not_valid,not_valid
StateB,123647,"[0.966975,-0.009116,0.017705,0.254091]","[-0.014896,0.006434,0.018895]","[-0.258574,-0.086191,9.789890]",not_valid,not_valid
StateB,125601,"[0.966957,-0.009114,0.017696,0.254159]","[-0.005308,0.006407,0.040245]","[-0.517148,-0.086191,9.768343]",not_valid,not_valid
StateB,127641,"[0.966958,-0.009118,0.017702,0.254156]","[-0.004204,0.020252,0.019710]","[-0.222661,-0.043096,9.653421]",not_valid,not_valid
StateB,129469,"[0.966957,-0.009104,0.017703,0.254160]","[0.003190,-0.002140,0.029751]","[-0.294487,0.000000,9.847352]",not_valid,not_valid
StateB,131503,"[0.966952,-0.009118,0.017701,0.254179]","[-0.011706,0.004294,0.012283]","[-0.193930,-0.093374,9.804255]",not_valid,not_valid
StateB,133537,"[0.966938,-0.009108,0.017702,0.254235]","[-0.004249,0.004273,0.036165]","[0.093374,-0.071826,9.789890]",not_valid,not_valid
StateB,135567,"[0.966936,-0.009118,0.017706,0.254239]","[-0.021256,0.017105,0.016991]","[0.007183,-0.122104,9.840169]",not_valid,not_valid
StateB,137769,"[0.966934,-0.009110,0.017708,0.254250]","[0.005323,-0.001081,0.010592]","[-0.028730,-0.079009,9.789890]",not_valid,not_valid
StateB,139569,"[0.966931,-0.009097,0.017713,0.254258]","[0.019205,0.010598,0.014955]","[0.165200,-0.021548,9.732430]",not_valid,not_valid
StateB,141600,"[0.966922,-0.009112,0.017700,0.254294]","[-0.018134,-0.008470,0.029552]","[-0.617704,-0.107739,9.797073]",not_valid,not_valid
StateB,143748,"[0.966922,-0.009117,0.017707,0.254293]","[0.002158,0.009581,-0.004686]","[-0.725443,-0.172383,9.797073]",not_valid,not_valid
StateB,145595,"[0.966918,-0.009109,0.017703,0.254309]","[0.010677,0.008491,0.014271]","[-0.667982,-0.143652,9.703699]",not_valid,not_valid
StateB,147679,"[0.966909,-0.009103,0.017714,0.254343]","[0.013883,0.011677,0.020203]","[-0.675165,-0.086191,9.689334]",not_valid,not_valid
StateB,149598,"[0.966908,-0.009105,0.017718,0.254346]","[-0.003156,0.013858,0.013869]","[-0.725443,-0.043096,9.789890]",not_valid,not_valid
StateB,151634,"[0.966904,-0.009108,0.017716,0.254362]","[0.001081,0.005323,0.009971]","[-0.711078,-0.057461,9.689334]",not_valid,not_valid
StateB,153596,"[0.966897,-0.009111,0.017723,0.254387]","[-0.006363,0.009606,0.025897]","[-0.179565,-0.007183,9.775525]",not_valid,not_valid
StateB,155694,"[0.966894,-0.009097,0.017724,0.254398]","[0.012774,-0.003233,0.000330]","[-0.272939,-0.035913,9.696517]",not_valid,not_valid
StateB,157722,"[0.966893,-0.009103,0.017721,0.254405]","[-0.014904,0.003240,0.018836]","[-0.122104,-0.143652,9.818622]",not_valid,not_valid
