type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,199513,"[0.967706,-0.007399,0.014427,0.251559]","[0.008350,0.011841,0.031314]","[-0.150835,-0.201113,9.768343]",not_valid,not_valid
StateB,201495,"[0.967702,-0.007406,0.014425,0.251577]","[-0.012766,-0.001252,0.010397]","[-0.380678,-0.028730,9.897630]",not_valid,not_valid
StateB,203547,"[0.967699,-0.007400,0.014424,0.251586]","[0.008428,0.006516,0.016399]","[-0.258574,-0.035913,9.739613]",not_valid,not_valid
StateB,205437,"[0.967694,-0.007416,0.014422,0.251605]","[-0.022275,-0.006718,0.022857]","[-0.265756,-0.014365,9.840169]",not_valid,not_valid
StateB,207491,"[0.967691,-0.007406,0.014417,0.251619]","[0.002006,0.008552,0.012205]","[-0.330400,-0.114922,9.761160]",not_valid,not_valid
StateB,209478,"[0.967685,-0.007403,0.014398,0.251643]","[-0.015682,-0.020471,0.008389]","[-0.258574,-0.136469,9.768343]",not_valid,not_valid
StateB,211481,"[0.967683,-0.007411,0.014402,0.251650]","[-0.004448,0.012719,0.015481]","[-0.179565,-0.258574,9.746795]",not_valid,not_valid
StateB,213405,"[0.967679,-0.007416,0.014408,0.251665]","[-0.000109,0.007456,0.017928]","[-0.186748,-0.193930,9.631873]",not_valid,not_valid
StateB,215416,"[0.967675,-0.007433,0.014410,0.251678]","[-0.030011,0.012345,0.021250]","[-0.287304,-0.136469,9.725247]",not_valid,not_valid
StateB,217617,"[0.967669,-0.007421,0.014413,0.251701]","[0.015868,0.007690,0.027570]","[-0.208296,-0.028730,9.718064]",not_valid,not_valid
StateB,219602,"[0.967660,-0.007411,0.014403,0.251737]","[-0.014772,-0.009804,0.027132]","[-0.222661,-0.071826,9.768343]",not_valid,not_valid
StateB,221482,"[0.967653,-0.007413,0.014415,0.251764]","[0.007285,0.011826,0.033755]","[-0.323217,-0.136469,9.825804]",not_valid,not_valid
StateB,223567,"[0.967644,-0.007403,0.014418,0.251797]","[0.021334,-0.001819,0.031624]","[-0.373495,-0.251391,9.832987]",not_valid,not_valid
StateB,225424,"[0.967639,-0.007412,0.014425,0.251816]","[-0.011104,0.030733,0.031879]","[-0.351948,-0.079009,9.832987]",not_valid,not_valid
StateB,227647,"[0.967629,-0.007410,0.014427,0.251855]","[-0.000078,0.005326,0.037644]","[-0.359130,-0.035913,9.789890]",not_valid,not_valid
StateB,229834,"[0.967621,-0.007405,0.014421,0.251888]","[0.007659,-0.013738,0.038991]","[-0.459687,-0.014365,9.782708]",not_valid,not_valid
