type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,253656,"[0.970775,-0.006003,0.009182,0.239741]","[0.011731,0.003147,-0.005779]","[-0.624887,-0.057461,9.746795]",not_valid,not_valid
StateB,255632,"[0.970776,-0.005995,0.009185,0.239737]","[0.002113,-0.004270,-0.020693]","[-0.596156,-0.064643,9.753978]",not_valid,not_valid
StateB,257665,"[0.970771,-0.006001,0.009198,0.239755]","[-0.001996,0.031967,0.009478]","[-0.596156,-0.114922,9.624691]",not_valid,not_valid
StateB,259791,"[0.970771,-0.005982,0.009184,0.239756]","[0.004239,-0.005344,0.004826]","[-0.603339,-0.100556,9.732430]",not_valid,not_valid
StateB,262029,"[0.970774,-0.005989,0.009191,0.239747]","[-0.003173,0.005340,-0.004635]","[-0.581791,-0.057461,9.703699]",not_valid,not_valid
StateB,263741,"[0.970777,-0.005988,0.009178,0.239732]","[-0.007542,-0.020209,-0.003224]","[0.028730,0.000000,9.775525]",not_valid,not_valid
StateB,265536,"[0.970775,-0.005975,0.009175,0.239741]","[0.010621,-0.007501,0.012718]","[-0.301669,0.014365,9.847352]",not_valid,not_valid
StateB,267642,"[0.970782,-0.005976,0.009178,0.239714]","[0.004279,0.004243,-0.010632]","[-0.316035,-0.014365,9.739613]",not_valid,not_valid
StateB,269472,"[0.970783,-0.005968,0.009177,0.239708]","[0.011718,-0.000049,-0.011948]","[-0.466869,-0.064643,9.753978]",not_valid,not_valid
StateB,271656,"[0.970780,-0.005971,0.009167,0.239722]","[-0.002099,0.007466,0.006161]","[-0.316035,-0.093374,9.847352]",not_valid,not_valid
StateB,273611,"[0.970779,-0.005962,0.009169,0.239726]","[0.017075,0.007385,-0.011168]","[-0.423774,0.021548,9.739613]",not_valid,not_valid
StateB,275647,"[0.970780,-0.005956,0.009171,0.239722]","[0.010670,0.004216,-0.006919]","[-0.294487,-0.064643,9.696517]",not_valid,not_valid
StateB,277562,"[0.970779,-0.005958,0.009172,0.239728]","[-0.003209,-0.003182,-0.003866]","[-0.122104,-0.021548,9.739613]",not_valid,not_valid
StateB,279521,"[0.970786,-0.005956,0.009170,0.239697]","[-0.002095,0.008531,-0.013046]","[-0.237026,-0.007183,9.703699]",not_valid,not_valid
StateB,281515,"[0.970789,-0.005946,0.009167,0.239687]","[0.002135,0.001056,-0.005400]","[-0.387861,-0.064643,9.782708]",not_valid,not_valid
StateB,283601,"[0.970785,-0.005942,0.009162,0.239701]","[0.003182,-0.003209,-0.005199]","[-0.287304,0.000000,9.718064]",not_valid,not_valid
StateB,285401,"[0.970786,-0.005940,0.009162,0.239699]","[0.000013,0.003196,-0.002003]","[-0.272939,-0.035913,9.847352]",not_valid,not_valid
StateB,287501,"[0.970790,-0.005934,0.009167,0.239681]","[-0.002122,0.002139,0.005161]","[-0.316035,-0.107739,9.660604]",not_valid,not_valid
StateB,289355,"[0.970792,-0.005931,0.009156,0.239673]","[0.004270,0.002113,0.006972]","[-0.258574,-0.035913,9.725247]",not_valid,not_valid
StateB,291608,"[0.970790,-0.005924,0.009153,0.239684]","[0.001079,0.003191,-0.005933]","[-0.272939,0.007183,9.689334]",not_valid,not_valid
StateB,293467,"[0.970791,-0.005915,0.009150,0.239678]","[0.014887,-0.006454,-0.010346]","[-0.553061,-0.021548,9.797073]",not_valid,not_valid
StateB,295557,"[0.970789,-0.005914,0.009140,0.239687]","[-0.013871,-0.005268,0.016648]","[-0.344765,-0.028730,9.761160]",not_valid,not_valid
StateB,297464,"[0.970786,-0.005925,0.009142,0.239699]","[-0.009565,0.005367,-0.011726]","[-0.244209,0.000000,9.703699]",not_valid,not_valid
StateB,299682,"[0.970784,-0.005911,0.009136,0.239708]","[0.014905,-0.002193,0.025541]","[-0.294487,0.000000,9.753978]",not_valid,not_valid
StateB,301550,"[0.970783,-0.005909,0.009133,0.239711]","[-0.004243,0.004279,-0.002156]","[-0.395043,-0.064643,9.753978]",not_valid,not_valid
StateB,303629,"[0.970782,-0.005911,0.009126,0.239718]","[-0.006405,-0.003169,0.011782]","[-0.387861,-0.021548,9.739613]",not_valid,not_valid
StateB,305540,"[0.970781,-0.005909,0.009126,0.239722]","[0.010671,0.004216,0.005875]","[-0.165200,-0.100556,9.797073]",not_valid,not_valid
StateB,307651,"[0.970781,-0.005912,0.009124,0.239720]","[-0.018033,0.018186,0.000215]","[-0.244209,-0.129287,9.804255]",not_valid,not_valid
StateB,309555,"[0.970785,-0.005915,0.009134,0.239705]","[0.006481,0.021278,-0.000728]","[-0.215478,-0.165200,9.789890]",not_valid,not_valid
StateB,311852,"[0.970785,-0.005916,0.009141,0.239704]","[0.000071,0.017044,-0.000111]","[-0.423774,-0.114922,9.868899]",not_valid,not_valid
StateB,313518,"[0.970788,-0.005906,0.009125,0.239694]","[0.005268,-0.013871,-0.015529]","[-0.136469,-0.079009,9.876082]",not_valid,not_valid
