type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,314879,"[0.967267,-0.008661,0.014953,0.253171]","[0.011741,0.007421,-0.001023]","[-0.172383,-0.244209,9.416395]",not_valid,not_valid
StateB,316766,"[0.967268,-0.008654,0.014946,0.253169]","[-0.005330,-0.001049,-0.002157]","[-0.237026,-0.136469,9.753978]",not_valid,not_valid
StateB,318946,"[0.967268,-0.008655,0.014933,0.253171]","[0.022328,-0.013917,0.023093]","[-0.517148,0.093374,10.005369]",not_valid,not_valid
StateB,320791,"[0.967266,-0.008644,0.014927,0.253177]","[-0.007454,0.001088,-0.000398]","[-0.438139,0.079009,10.192117]",not_valid,not_valid
StateB,322857,"[0.967258,-0.008652,0.014926,0.253209]","[-0.003169,0.008532,0.008087]","[-0.265756,-0.150835,9.962274]",not_valid,not_valid
StateB,325393,"[0.967262,-0.008643,0.014915,0.253195]","[0.009499,-0.028791,0.018980]","[-0.474052,-0.021548,9.703699]",not_valid,not_valid
StateB,326846,"[0.967254,-0.008628,0.014899,0.253227]","[0.010613,-0.012816,0.024620]","[-0.438139,0.014365,9.423578]",not_valid,not_valid
StateB,328851,"[0.967251,-0.008638,0.014890,0.253239]","[-0.014940,-0.008476,0.008641]","[-0.294487,0.193930,9.452309]",not_valid,not_valid
StateB,330804,"[0.967256,-0.008640,0.014887,0.253219]","[0.002137,0.002124,-0.002279]","[-0.179565,0.258574,9.538500]",not_valid,not_valid
StateB,332770,"[0.967260,-0.008641,0.014874,0.253204]","[-0.006434,-0.013829,0.000349]","[-0.351948,-0.143652,9.674969]",not_valid,not_valid
StateB,334848,"[0.967260,-0.008623,0.014866,0.253203]","[0.002134,0.001059,-0.009303]","[-0.215478,-0.308852,9.797073]",not_valid,not_valid
StateB,336665,"[0.967268,-0.008626,0.014842,0.253177]","[-0.004347,-0.028749,0.003427]","[-0.603339,-0.359130,9.911995]",not_valid,not_valid
StateB,338863,"[0.967261,-0.008631,0.014834,0.253201]","[-0.011670,0.016014,0.016871]","[-0.790087,-0.416591,9.818622]",not_valid,not_valid
StateB,340749,"[0.967255,-0.008618,0.014829,0.253227]","[0.009578,-0.003225,0.013921]","[-0.768539,-0.466869,9.861717]",not_valid,not_valid
StateB,342889,"[0.967249,-0.008621,0.014812,0.253249]","[-0.016011,-0.010604,0.025639]","[-0.596156,-0.237026,9.854534]",not_valid,not_valid
StateB,345260,"[0.967245,-0.008617,0.014797,0.253267]","[0.011683,-0.011753,0.027479]","[-0.596156,0.093374,9.811439]",not_valid,not_valid
