type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,180735,"[0.966329,-0.009120,0.014862,0.256719]","[0.009618,-0.001988,-0.004235]","[-0.057461,-0.079009,9.660604]",not_valid,not_valid
StateB,182731,"[0.966331,-0.009118,0.014873,0.256709]","[-0.006613,0.014817,-0.009561]","[-0.129287,-0.028730,9.825804]",not_valid,not_valid
StateB,184661,"[0.966328,-0.009115,0.014873,0.256723]","[-0.008711,0.012655,0.004951]","[-0.172383,0.007183,9.753978]",not_valid,not_valid
StateB,186639,"[0.966333,-0.009106,0.014869,0.256704]","[0.011574,0.009761,0.004422]","[-0.057461,0.071826,9.595961]",not_valid,not_valid
StateB,188824,"[0.966333,-0.009115,0.014875,0.256704]","[-0.003401,0.013799,-0.014484]","[-0.165200,-0.057461,9.660604]",not_valid,not_valid
StateB,190894,"[0.966331,-0.009102,0.014873,0.256711]","[0.005357,-0.002051,0.013167]","[-0.079009,-0.100556,9.753978]",not_valid,not_valid
StateB,192863,"[0.966331,-0.009109,0.014874,0.256709]","[-0.029028,0.017680,0.004449]","[-0.380678,0.014365,9.725247]",not_valid,not_valid
StateB,194655,"[0.966330,-0.009107,0.014878,0.256713]","[0.009586,0.000142,0.004867]","[-0.344765,-0.100556,9.782708]",not_valid,not_valid
StateB,196647,"[0.966332,-0.009115,0.014876,0.256705]","[-0.002273,0.009555,-0.015071]","[-0.301669,0.007183,9.739613]",not_valid,not_valid
StateB,198934,"[0.966339,-0.009107,0.014884,0.256681]","[0.012671,0.007646,-0.006558]","[-0.287304,-0.028730,9.689334]",not_valid,not_valid
StateB,200626,"[0.966342,-0.009106,0.014879,0.256669]","[-0.012829,0.003005,-0.004428]","[-0.294487,-0.028730,9.782708]",not_valid,not_valid
StateB,202795,"[0.966339,-0.009126,0.014893,0.256680]","[-0.018440,0.022099,0.004772]","[-0.265756,0.014365,9.818622]",not_valid,not_valid
StateB,204626,"[0.966339,-0.009121,0.014902,0.256678]","[0.011432,0.019347,-0.000664]","[-0.646434,-0.043096,9.804255]",not_valid,not_valid
StateB,206872,"[0.966340,-0.009135,0.014907,0.256672]","[-0.031174,0.018714,-0.011850]","[-0.517148,-0.028730,9.818622]",not_valid,not_valid
StateB,208803,"[0.966342,-0.009128,0.014906,0.256668]","[0.007409,0.003306,-0.011652]","[-0.474052,-0.114922,9.753978]",not_valid,not_valid
StateB,211136,"[0.966340,-0.009138,0.014914,0.256675]","[-0.015323,0.027473,0.003268]","[-0.430956,0.021548,9.753978]",not_valid,not_valid
