type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,104550,"[0.966721,-0.008579,0.015336,0.255229]","[-0.003158,0.010664,-0.012574]","[-0.524330,-0.150835,9.789890]",not_valid,not_valid
StateB,106670,"[0.966722,-0.008586,0.015330,0.255224]","[-0.006406,-0.004239,0.011530]","[-0.538695,-0.172383,9.703699]",not_valid,not_valid
StateB,108547,"[0.966712,-0.008582,0.015330,0.255262]","[-0.004246,0.004276,0.029348]","[-0.560243,-0.064643,9.782708]",not_valid,not_valid
StateB,110669,"[0.966709,-0.008577,0.015326,0.255276]","[0.008537,0.004231,0.017808]","[-0.524330,-0.150835,9.876082]",not_valid,not_valid
StateB,112645,"[0.966711,-0.008584,0.015324,0.255267]","[-0.006369,0.006414,0.016153]","[-0.430956,-0.043096,9.804255]",not_valid,not_valid
StateB,114684,"[0.966708,-0.008588,0.015334,0.255277]","[-0.012720,0.018154,0.005779]","[-0.165200,-0.122104,9.768343]",not_valid,not_valid
StateB,116413,"[0.966705,-0.008599,0.015328,0.255289]","[-0.011722,-0.001025,0.012549]","[-0.193930,0.057461,9.782708]",not_valid,not_valid
StateB,118576,"[0.966702,-0.008593,0.015312,0.255301]","[-0.006429,-0.010630,0.012549]","[-0.064643,-0.028730,9.811439]",not_valid,not_valid
StateB,120564,"[0.966703,-0.008604,0.015324,0.255295]","[-0.006296,0.027719,-0.000864]","[-0.186748,0.014365,9.789890]",not_valid,not_valid
StateB,122764,"[0.966701,-0.008599,0.015315,0.255304]","[-0.004298,-0.010638,0.000593]","[-0.208296,-0.035913,9.775525]",not_valid,not_valid
StateB,124593,"[0.966694,-0.008596,0.015309,0.255330]","[0.001062,-0.001069,0.033044]","[-0.430956,-0.086191,9.775525]",not_valid,not_valid
StateB,126617,"[0.966692,-0.008593,0.015310,0.255341]","[0.009609,0.006358,0.001681]","[-0.122104,-0.136469,9.876082]",not_valid,not_valid
StateB,128693,"[0.966686,-0.008586,0.015314,0.255364]","[0.009591,0.001032,0.010543]","[-0.021548,-0.150835,9.646238]",not_valid,not_valid
StateB,130683,"[0.966686,-0.008582,0.015316,0.255361]","[-0.006344,0.013870,0.014950]","[0.057461,-0.064643,9.718064]",not_valid,not_valid
StateB,132637,"[0.966681,-0.008588,0.015312,0.255382]","[-0.004268,-0.002116,0.016649]","[0.107739,0.014365,9.732430]",not_valid,not_valid
StateB,134668,"[0.966669,-0.008576,0.015310,0.255429]","[0.002160,0.008515,0.026282]","[-0.043096,-0.100556,9.854534]",not_valid,not_valid
StateB,136547,"[0.966666,-0.008573,0.015295,0.255438]","[-0.003188,0.002142,0.009238]","[-0.028730,-0.064643,9.624691]",not_valid,not_valid
StateB,138683,"[0.966668,-0.008591,0.015298,0.255432]","[-0.012746,0.010697,0.001238]","[-0.624887,-0.143652,9.782708]",not_valid,not_valid
StateB,140556,"[0.966668,-0.008588,0.015309,0.255432]","[-0.002116,0.004268,-0.004720]","[-0.646434,-0.035913,9.832987]",not_valid,not_valid
StateB,142535,"[0.966665,-0.008586,0.015305,0.255443]","[0.014899,-0.004313,0.014676]","[-0.445322,-0.086191,9.775525]",not_valid,not_valid
StateB,144396,"[0.966660,-0.008574,0.015307,0.255462]","[-0.011636,0.023477,0.014161]","[-0.502782,0.093374,9.804255]",not_valid,not_valid
StateB,146530,"[0.966658,-0.008574,0.015305,0.255468]","[-0.004254,0.002145,0.001880]","[-0.445322,-0.064643,9.703699]",not_valid,not_valid
StateB,148398,"[0.966655,-0.008581,0.015302,0.255479]","[-0.007431,0.007483,0.011901]","[-0.114922,0.086191,9.753978]",not_valid,not_valid
StateB,150564,"[0.966658,-0.008578,0.015294,0.255470]","[0.001039,-0.007461,-0.005143]","[-0.423774,0.007183,9.825804]",not_valid,not_valid
StateB,152497,"[0.966654,-0.008578,0.015297,0.255485]","[-0.003162,0.009599,-0.000371]","[-0.330400,0.014365,9.768343]",not_valid,not_valid
StateB,154570,"[0.966651,-0.008568,0.015291,0.255495]","[0.005311,-0.004280,0.011298]","[-0.143652,0.014365,9.718064]",not_valid,not_valid
StateB,156467,"[0.966648,-0.008578,0.015292,0.255506]","[-0.009526,0.017078,-0.010455]","[-0.100556,-0.079009,9.753978]",not_valid,not_valid
StateB,158624,"[0.966650,-0.008565,0.015306,0.255498]","[0.013921,0.020190,0.010265]","[-0.007183,-0.064643,9.639056]",not_valid,not_valid
StateB,160604,"[0.966653,-0.008575,0.015297,0.255487]","[-0.012787,-0.001020,-0.014463]","[-0.538695,-0.100556,9.739613]",not_valid,not_valid
StateB,162570,"[0.966656,-0.008574,0.015295,0.255476]","[0.013871,0.006342,0.005292]","[-0.790087,-0.086191,9.660604]",not_valid,not_valid
StateB,164510,"[0.966655,-0.008575,0.015292,0.255482]","[-0.008518,0.001096,-0.009606]","[-0.675165,-0.086191,9.667787]",not_valid,not_valid
StateB,166423,"[0.966655,-0.008573,0.015290,0.255482]","[0.001042,-0.006395,0.015945]","[-0.775721,-0.035913,9.739613]",not_valid,not_valid
StateB,168462,"[0.966654,-0.008585,0.015303,0.255483]","[-0.008465,0.016009,0.004227]","[-0.603339,-0.071826,9.811439]",not_valid,not_valid
StateB,170512,"[0.966657,-0.008584,0.015296,0.255473]","[-0.008545,-0.006361,-0.011294]","[-0.667982,-0.086191,9.797073]",not_valid,not_valid
StateB,172465,"[0.966658,-0.008582,0.015298,0.255471]","[0.005361,0.009568,0.003969]","[-0.430956,0.043096,9.797073]",not_valid,not_valid
StateB,174435,"[0.966661,-0.008585,0.015292,0.255458]","[-0.020202,0.010725,-0.008432]","[-0.280122,-0.007183,9.775525]",not_valid,not_valid
StateB,176310,"[0.966664,-0.008582,0.015295,0.255445]","[-0.005285,0.011737,-0.005130]","[-0.509965,0.007183,9.703699]",not_valid,not_valid
StateB,178400,"[0.966663,-0.008574,0.015296,0.255452]","[0.010675,0.006353,-0.007419]","[-0.387861,-0.043096,9.840169]",not_valid,not_valid
StateB,180465,"[0.966667,-0.008576,0.015301,0.255436]","[0.006426,0.009565,-0.005563]","[-0.316035,-0.043096,9.746795]",not_valid,not_valid
