type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,221385,"[0.957752,-0.009011,0.017057,0.286948]","[0.004299,0.009570,-0.007672]","[-0.402226,0.007183,9.761160]",not_valid,not_valid
StateB,223503,"[0.957751,-0.009002,0.017053,0.286951]","[0.008522,-0.000034,-0.001604]","[-0.423774,-0.100556,9.775525]",not_valid,not_valid
StateB,225417,"[0.957753,-0.009006,0.017050,0.286945]","[-0.004257,0.001082,-0.000733]","[-0.086191,-0.050278,9.818622]",not_valid,not_valid
StateB,227438,"[0.957748,-0.009011,0.017063,0.286959]","[-0.010576,0.019217,-0.010922]","[-0.380678,-0.093374,9.746795]",not_valid,not_valid
StateB,229373,"[0.957752,-0.009008,0.017048,0.286947]","[-0.002169,-0.009579,-0.003036]","[-0.560243,-0.107739,9.789890]",not_valid,not_valid
StateB,231487,"[0.957756,-0.009000,0.017046,0.286936]","[0.012796,0.003145,-0.016570]","[-0.244209,-0.100556,9.660604]",not_valid,not_valid
StateB,233441,"[0.957758,-0.009007,0.017041,0.286929]","[-0.004265,-0.001048,0.003670]","[-0.402226,-0.136469,9.789890]",not_valid,not_valid
StateB,235547,"[0.957750,-0.009008,0.017038,0.286955]","[-0.025545,0.005430,-0.007535]","[-0.251391,-0.079009,9.840169]",not_valid,not_valid
StateB,237501,"[0.957757,-0.009020,0.017039,0.286932]","[0.004274,0.003179,0.008114]","[-0.079009,-0.028730,9.804255]",not_valid,not_valid
StateB,239630,"[0.957752,-0.009026,0.017047,0.286946]","[-0.011624,0.023483,0.002494]","[-0.567426,-0.071826,9.739613]",not_valid,not_valid
StateB,242347,"[0.957755,-0.009013,0.017045,0.286937]","[0.007448,-0.002160,0.003843]","[-0.660800,-0.064643,9.854534]",not_valid,not_valid
StateB,243441,"[0.957760,-0.009019,0.017048,0.286922]","[-0.002075,0.013857,-0.013224]","[-0.545878,-0.143652,9.782708]",not_valid,not_valid
StateB,245539,"[0.957766,-0.009018,0.017043,0.286902]","[0.005356,0.007436,-0.020277]","[-0.560243,0.043096,9.761160]",not_valid,not_valid
StateB,247525,"[0.957762,-0.009024,0.017052,0.286913]","[-0.025511,0.013950,0.014064]","[-0.610521,-0.143652,9.739613]",not_valid,not_valid
StateB,249531,"[0.957760,-0.009030,0.017040,0.286921]","[0.011697,-0.005373,0.000215]","[-0.509965,0.014365,9.753978]",not_valid,not_valid
StateB,251553,"[0.957760,-0.009013,0.017049,0.286922]","[0.005407,0.020219,0.022280]","[-0.316035,-0.007183,9.667787]",not_valid,not_valid
StateB,253532,"[0.957763,-0.009022,0.017046,0.286911]","[-0.007465,-0.002101,0.000299]","[-0.445322,-0.100556,9.804255]",not_valid,not_valid
StateB,255563,"[0.957761,-0.009013,0.017043,0.286918]","[0.009604,0.004223,-0.008123]","[-0.502782,-0.172383,9.840169]",not_valid,not_valid
StateB,257367,"[0.957763,-0.009017,0.017052,0.286910]","[-0.008463,0.014948,-0.003078]","[-0.524330,-0.100556,9.761160]",not_valid,not_valid
StateB,259308,"[0.957761,-0.009019,0.017037,0.286919]","[-0.000017,-0.004261,-0.000266]","[-0.538695,-0.071826,9.797073]",not_valid,not_valid
StateB,261249,"[0.957766,-0.009017,0.017026,0.286901]","[-0.003213,-0.004248,-0.000498]","[-0.466869,-0.100556,9.646238]",not_valid,not_valid
StateB,263276,"[0.957760,-0.009015,0.017028,0.286923]","[-0.007414,0.010682,-0.003247]","[-0.387861,-0.122104,9.797073]",not_valid,not_valid
StateB,265228,"[0.957767,-0.009020,0.017049,0.286898]","[0.008603,0.020206,-0.016126]","[-0.359130,-0.071826,9.761160]",not_valid,not_valid
StateB,267325,"[0.957761,-0.009008,0.017042,0.286918]","[0.007440,-0.004291,-0.002518]","[-0.387861,-0.057461,9.639056]",not_valid,not_valid
StateB,269311,"[0.957767,-0.009014,0.017037,0.286900]","[-0.005352,-0.006370,0.011120]","[-0.294487,-0.050278,9.768343]",not_valid,not_valid
StateB,271453,"[0.957761,-0.009007,0.017039,0.286918]","[0.001108,0.010648,0.002910]","[-0.416591,-0.079009,9.732430]",not_valid,not_valid
StateB,273238,"[0.957765,-0.009020,0.017034,0.286904]","[-0.019136,0.009664,-0.006871]","[-0.330400,-0.136469,9.797073]",not_valid,not_valid
StateB,275260,"[0.957768,-0.009003,0.017040,0.286896]","[0.013874,0.006337,0.009140]","[-0.150835,-0.007183,9.703699]",not_valid,not_valid
StateB,277229,"[0.957768,-0.009014,0.017043,0.286895]","[-0.002088,0.010661,-0.000448]","[-0.323217,-0.107739,9.804255]",not_valid,not_valid
StateB,279374,"[0.957762,-0.008997,0.017044,0.286917]","[0.023440,0.000972,0.009710]","[-0.445322,-0.122104,9.782708]",not_valid,not_valid
StateB,281484,"[0.957767,-0.009010,0.017047,0.286897]","[-0.010615,0.009630,-0.011223]","[-0.373495,-0.014365,9.840169]",not_valid,not_valid
StateB,283591,"[0.957762,-0.009010,0.017051,0.286914]","[0.008556,0.008488,0.006669]","[-0.423774,-0.057461,9.861717]",not_valid,not_valid
StateB,285345,"[0.957768,-0.009010,0.017050,0.286894]","[-0.001082,-0.004257,-0.006505]","[-0.452504,-0.064643,9.818622]",not_valid,not_valid
StateB,287559,"[0.957760,-0.009011,0.017048,0.286922]","[-0.007474,-0.004231,0.004411]","[-0.316035,-0.086191,9.718064]",not_valid,not_valid
StateB,289308,"[0.957763,-0.009009,0.017045,0.286912]","[-0.007440,0.004291,0.012030]","[-0.337582,-0.100556,9.847352]",not_valid,not_valid
StateB,291394,"[0.957763,-0.009019,0.017048,0.286912]","[-0.005297,0.007478,0.002865]","[-0.423774,-0.021548,9.782708]",not_valid,not_valid
StateB,293503,"[0.957762,-0.009002,0.017048,0.286913]","[0.012838,0.013798,0.013055]","[-0.215478,-0.086191,9.804255]",not_valid,not_valid
StateB,295564,"[0.957759,-0.009003,0.017056,0.286924]","[-0.006358,0.008548,0.009535]","[-0.143652,0.007183,9.797073]",not_valid,not_valid
StateB,297437,"[0.957756,-0.009000,0.017061,0.286933]","[0.014931,0.004202,0.013796]","[-0.323217,-0.136469,9.797073]",not_valid,not_valid
StateB,299574,"[0.957758,-0.008999,0.017050,0.286928]","[0.008526,0.001031,0.009080]","[-0.308852,-0.079009,9.854534]",not_valid,not_valid
StateB,301529,"[0.957761,-0.009004,0.017055,0.286917]","[-0.008476,0.011752,-0.023067]","[-0.201113,-0.136469,9.746795]",not_valid,not_valid
StateB,303637,"[0.957750,-0.009005,0.017054,0.286953]","[-0.007402,0.013878,0.029752]","[-0.351948,-0.057461,9.753978]",not_valid,not_valid
StateB,305315,"[0.957749,-0.008992,0.017054,0.286957]","[0.016004,0.006328,0.007286]","[-0.229843,-0.086191,9.775525]",not_valid,not_valid
StateB,307694,"[0.957751,-0.008984,0.017065,0.286952]","[0.005402,0.019154,-0.000940]","[-0.021548,-0.035913,9.696517]",not_valid,not_valid
StateB,309550,"[0.957749,-0.008983,0.017066,0.286957]","[-0.004227,0.008539,0.003810]","[-0.502782,-0.079009,9.725247]",not_valid,not_valid
StateB,311512,"[0.957742,-0.008989,0.017075,0.286981]","[0.005369,0.010631,0.009973]","[-0.481235,-0.064643,9.653421]",not_valid,not_valid
StateB,313362,"[0.957740,-0.008979,0.017077,0.286987]","[-0.010614,0.009630,0.000386]","[-0.488417,-0.064643,9.739613]",not_valid,not_valid
StateB,315454,"[0.957743,-0.008993,0.017065,0.286979]","[-0.006442,-0.012758,0.002742]","[-0.459687,-0.050278,9.753978]",not_valid,not_valid
StateB,317520,"[0.957741,-0.008980,0.017066,0.286985]","[0.005356,0.007436,0.011473]","[-0.495600,-0.050278,9.725247]",not_valid,not_valid
StateB,319606,"[0.957737,-0.008987,0.017076,0.286999]","[-0.006324,0.017070,0.000691]","[-0.251391,-0.100556,9.674969]",not_valid,not_valid
